Time,CO2 Sensor,,,,,,,,
오전 6:49:22,822.00,,,,,,,,
오전 6:49:23,822.00,,,,,,,,
오전 6:49:24,822.00,,,,,,,,
오전 6:49:25,822.00,,,,,,,,
오전 6:49:26,822.00,,,,,,,,
오전 6:49:27,822.00,,,,,,,,
오전 6:49:28,822.00,,,,,,,,
오전 6:49:29,822.00,,,,,,,,
오전 6:49:30,821.00,,,,,,,,
오전 6:49:31,820.00,,,,,,,,
오전 6:49:32,819.00,,,,,,,,
오전 6:49:33,818.00,,,,,,,,
오전 6:49:34,817.00,,,,,,,,
오전 6:49:35,816.00,,,,,,,,
오전 6:49:36,816.00,,,,,,,,
오전 6:49:37,817.00,,,,,,,,
오전 6:49:38,818.00,,,,,,,,
오전 6:49:39,819.00,,,,,,,,
오전 6:49:40,821.00,,,,,,,,
오전 6:49:41,823.00,,,,,,,,
오전 6:49:42,825.00,,,,,,,,
오전 6:49:44,826.00,,,,,,,,
오전 6:49:45,827.00,,,,,,,,
오전 6:49:46,828.00,,,,,,,,
오전 6:49:47,828.00,,,,,,,,
오전 6:49:48,828.00,,,,,,,,
오전 6:49:49,828.00,,,,,,,,
오전 6:49:50,828.00,,,,,,,,
오전 6:49:51,828.00,,,,,,,,
오전 6:49:52,828.00,,,,,,,,
오전 6:49:53,829.00,,,,,,,,
오전 6:49:54,829.00,,,,,,,,
오전 6:49:55,829.00,,,,,,,,
오전 6:49:56,829.00,,,,,,,,
오전 6:49:57,829.00,,,,,,,,
오전 6:49:58,830.00,,,,,,,,
오전 6:49:59,830.00,,,,,,,,
오전 6:50:00,831.00,,,,,,,,
오전 6:50:01,833.00,,,,,,,,
오전 6:50:02,834.00,,,,,,,,
오전 6:50:03,836.00,,,,,,,,
오전 6:50:04,837.00,,,,,,,,
오전 6:50:05,839.00,,,,,,,,
오전 6:50:06,841.00,,,,,,,,
오전 6:50:07,842.00,,,,,,,,
오전 6:50:08,842.00,,,,,,,,
오전 6:50:09,842.00,,,,,,,,
오전 6:50:10,842.00,,,,,,,,
오전 6:50:11,843.00,,,,,,,,
오전 6:50:12,843.00,,,,,,,,
오전 6:50:13,845.00,,,,,,,,
오전 6:50:14,846.00,,,,,,,,
오전 6:50:15,848.00,,,,,,,,
오전 6:50:16,850.00,,,,,,,,
오전 6:50:17,850.00,,,,,,,,
오전 6:50:18,849.00,,,,,,,,
오전 6:50:19,847.00,,,,,,,,
오전 6:50:20,845.00,,,,,,,,
오전 6:50:21,843.00,,,,,,,,
오전 6:50:22,842.00,,,,,,,,
오전 6:50:23,840.00,,,,,,,,
오전 6:50:24,840.00,,,,,,,,
오전 6:50:25,840.00,,,,,,,,
오전 6:50:26,841.00,,,,,,,,
오전 6:50:27,842.00,,,,,,,,
오전 6:50:28,843.00,,,,,,,,
오전 6:50:29,845.00,,,,,,,,
오전 6:50:30,847.00,,,,,,,,
오전 6:50:31,848.00,,,,,,,,
오전 6:50:32,849.00,,,,,,,,
오전 6:50:33,850.00,,,,,,,,
오전 6:50:34,850.00,,,,,,,,
오전 6:50:35,849.00,,,,,,,,
오전 6:50:36,849.00,,,,,,,,
오전 6:50:37,849.00,,,,,,,,
오전 6:50:38,848.00,,,,,,,,
오전 6:50:39,848.00,,,,,,,,
오전 6:50:40,848.00,,,,,,,,
오전 6:50:41,848.00,,,,,,,,
오전 6:50:42,848.00,,,,,,,,
오전 6:50:43,848.00,,,,,,,,
오전 6:50:44,848.00,,,,,,,,
오전 6:50:45,848.00,,,,,,,,
오전 6:50:46,848.00,,,,,,,,
오전 6:50:47,849.00,,,,,,,,
오전 6:50:48,850.00,,,,,,,,
오전 6:50:49,851.00,,,,,,,,
오전 6:50:50,852.00,,,,,,,,
오전 6:50:51,853.00,,,,,,,,
오전 6:50:52,854.00,,,,,,,,
오전 6:50:53,854.00,,,,,,,,
오전 6:50:54,854.00,,,,,,,,
오전 6:50:55,854.00,,,,,,,,
오전 6:50:56,854.00,,,,,,,,
오전 6:50:57,855.00,,,,,,,,
오전 6:50:58,855.00,,,,,,,,
오전 6:50:59,856.00,,,,,,,,
오전 6:51:00,857.00,,,,,,,,
오전 6:51:01,858.00,,,,,,,,
오전 6:51:02,858.00,,,,,,,,
오전 6:51:03,858.00,,,,,,,,
오전 6:51:04,858.00,,,,,,,,
오전 6:51:05,857.00,,,,,,,,
오전 6:51:06,856.00,,,,,,,,
오전 6:51:07,855.00,,,,,,,,
오전 6:51:08,854.00,,,,,,,,
오전 6:51:09,853.00,,,,,,,,
오전 6:51:10,852.00,,,,,,,,
오전 6:51:11,851.00,,,,,,,,
오전 6:51:13,851.00,,,,,,,,
오전 6:51:14,851.00,,,,,,,,
오전 6:51:15,851.00,,,,,,,,
오전 6:51:16,851.00,,,,,,,,
오전 6:51:17,851.00,,,,,,,,
오전 6:51:18,852.00,,,,,,,,
오전 6:51:19,852.00,,,,,,,,
오전 6:51:20,851.00,,,,,,,,
오전 6:51:21,850.00,,,,,,,,
오전 6:51:22,848.00,,,,,,,,
오전 6:51:23,847.00,,,,,,,,
오전 6:51:24,846.00,,,,,,,,
오전 6:51:25,844.00,,,,,,,,
오전 6:51:26,844.00,,,,,,,,
오전 6:51:27,843.00,,,,,,,,
오전 6:51:28,842.00,,,,,,,,
오전 6:51:29,842.00,,,,,,,,
오전 6:51:30,841.00,,,,,,,,
오전 6:51:31,839.00,,,,,,,,
오전 6:51:32,839.00,,,,,,,,
오전 6:51:33,838.00,,,,,,,,
오전 6:51:34,839.00,,,,,,,,
오전 6:51:35,840.00,,,,,,,,
오전 6:51:36,841.00,,,,,,,,
오전 6:51:37,843.00,,,,,,,,
오전 6:51:38,844.00,,,,,,,,
오전 6:51:39,845.00,,,,,,,,
오전 6:51:40,846.00,,,,,,,,
오전 6:51:41,846.00,,,,,,,,
오전 6:51:42,846.00,,,,,,,,
오전 6:51:43,845.00,,,,,,,,
오전 6:51:44,844.00,,,,,,,,
오전 6:51:45,843.00,,,,,,,,
오전 6:51:46,841.00,,,,,,,,
오전 6:51:47,840.00,,,,,,,,
오전 6:51:48,839.00,,,,,,,,
오전 6:51:49,838.00,,,,,,,,
오전 6:51:50,837.00,,,,,,,,
오전 6:51:51,835.00,,,,,,,,
오전 6:51:52,834.00,,,,,,,,
오전 6:51:53,833.00,,,,,,,,
오전 6:51:54,832.00,,,,,,,,
오전 6:51:55,832.00,,,,,,,,
오전 6:51:56,832.00,,,,,,,,
오전 6:51:57,832.00,,,,,,,,
오전 6:51:58,832.00,,,,,,,,
오전 6:51:59,832.00,,,,,,,,
오전 6:52:00,833.00,,,,,,,,
오전 6:52:01,835.00,,,,,,,,
오전 6:52:02,836.00,,,,,,,,
오전 6:52:03,837.00,,,,,,,,
오전 6:52:04,838.00,,,,,,,,
오전 6:52:05,839.00,,,,,,,,
오전 6:52:06,839.00,,,,,,,,
오전 6:52:07,839.00,,,,,,,,
오전 6:52:08,839.00,,,,,,,,
오전 6:52:09,839.00,,,,,,,,
오전 6:52:10,839.00,,,,,,,,
오전 6:52:11,839.00,,,,,,,,
오전 6:52:12,839.00,,,,,,,,
오전 6:52:13,839.00,,,,,,,,
오전 6:52:14,839.00,,,,,,,,
오전 6:52:15,840.00,,,,,,,,
오전 6:52:16,841.00,,,,,,,,
오전 6:52:17,842.00,,,,,,,,
오전 6:52:18,843.00,,,,,,,,
오전 6:52:19,844.00,,,,,,,,
오전 6:52:20,845.00,,,,,,,,
오전 6:52:21,846.00,,,,,,,,
오전 6:52:22,846.00,,,,,,,,
오전 6:52:23,847.00,,,,,,,,
오전 6:52:24,847.00,,,,,,,,
오전 6:52:25,847.00,,,,,,,,
오전 6:52:26,847.00,,,,,,,,
오전 6:52:27,847.00,,,,,,,,
오전 6:52:28,847.00,,,,,,,,
오전 6:52:29,846.00,,,,,,,,
오전 6:52:30,845.00,,,,,,,,
오전 6:52:31,843.00,,,,,,,,
오전 6:52:32,842.00,,,,,,,,
오전 6:52:33,842.00,,,,,,,,
오전 6:52:34,841.00,,,,,,,,
오전 6:52:35,841.00,,,,,,,,
오전 6:52:36,841.00,,,,,,,,
오전 6:52:37,841.00,,,,,,,,
오전 6:52:38,841.00,,,,,,,,
오전 6:52:39,841.00,,,,,,,,
오전 6:52:40,840.00,,,,,,,,
오전 6:52:41,838.00,,,,,,,,
오전 6:52:43,837.00,,,,,,,,
오전 6:52:44,835.00,,,,,,,,
오전 6:52:45,835.00,,,,,,,,
오전 6:52:46,834.00,,,,,,,,
오전 6:52:47,835.00,,,,,,,,
오전 6:52:48,835.00,,,,,,,,
오전 6:52:49,835.00,,,,,,,,
오전 6:52:50,835.00,,,,,,,,
오전 6:52:51,835.00,,,,,,,,
오전 6:52:52,835.00,,,,,,,,
오전 6:52:53,835.00,,,,,,,,
오전 6:52:54,835.00,,,,,,,,
오전 6:52:55,835.00,,,,,,,,
오전 6:52:56,835.00,,,,,,,,
오전 6:52:57,835.00,,,,,,,,
오전 6:52:58,835.00,,,,,,,,
오전 6:52:59,835.00,,,,,,,,
오전 6:53:00,834.00,,,,,,,,
오전 6:53:01,834.00,,,,,,,,
오전 6:53:02,833.00,,,,,,,,
오전 6:53:03,833.00,,,,,,,,
오전 6:53:04,833.00,,,,,,,,
오전 6:53:05,834.00,,,,,,,,
오전 6:53:06,835.00,,,,,,,,
오전 6:53:07,836.00,,,,,,,,
오전 6:53:08,838.00,,,,,,,,
오전 6:53:09,839.00,,,,,,,,
오전 6:53:10,841.00,,,,,,,,
오전 6:53:11,842.00,,,,,,,,
오전 6:53:12,844.00,,,,,,,,
오전 6:53:13,845.00,,,,,,,,
오전 6:53:14,846.00,,,,,,,,
오전 6:53:15,847.00,,,,,,,,
오전 6:53:16,847.00,,,,,,,,
오전 6:53:17,847.00,,,,,,,,
오전 6:53:18,847.00,,,,,,,,
오전 6:53:19,847.00,,,,,,,,
오전 6:53:20,846.00,,,,,,,,
오전 6:53:21,845.00,,,,,,,,
오전 6:53:22,843.00,,,,,,,,
오전 6:53:23,842.00,,,,,,,,
오전 6:53:24,840.00,,,,,,,,
오전 6:53:25,840.00,,,,,,,,
오전 6:53:26,840.00,,,,,,,,
오전 6:53:27,840.00,,,,,,,,
오전 6:53:28,841.00,,,,,,,,
오전 6:53:29,842.00,,,,,,,,
오전 6:53:30,842.00,,,,,,,,
오전 6:53:31,842.00,,,,,,,,
오전 6:53:32,843.00,,,,,,,,
오전 6:53:33,843.00,,,,,,,,
오전 6:53:34,844.00,,,,,,,,
오전 6:53:35,844.00,,,,,,,,
오전 6:53:36,844.00,,,,,,,,
오전 6:53:37,843.00,,,,,,,,
오전 6:53:38,841.00,,,,,,,,
오전 6:53:39,839.00,,,,,,,,
오전 6:53:40,838.00,,,,,,,,
오전 6:53:41,836.00,,,,,,,,
오전 6:53:42,835.00,,,,,,,,
오전 6:53:43,833.00,,,,,,,,
오전 6:53:44,832.00,,,,,,,,
오전 6:53:45,830.00,,,,,,,,
오전 6:53:46,829.00,,,,,,,,
오전 6:53:47,827.00,,,,,,,,
오전 6:53:48,826.00,,,,,,,,
오전 6:53:49,825.00,,,,,,,,
오전 6:53:50,824.00,,,,,,,,
오전 6:53:51,823.00,,,,,,,,
오전 6:53:52,822.00,,,,,,,,
오전 6:53:53,821.00,,,,,,,,
오전 6:53:54,820.00,,,,,,,,
오전 6:53:55,819.00,,,,,,,,
오전 6:53:56,819.00,,,,,,,,
오전 6:53:57,819.00,,,,,,,,
오전 6:53:58,818.00,,,,,,,,
오전 6:53:59,818.00,,,,,,,,
오전 6:54:00,817.00,,,,,,,,
오전 6:54:01,817.00,,,,,,,,
오전 6:54:02,816.00,,,,,,,,
오전 6:54:03,815.00,,,,,,,,
오전 6:54:04,815.00,,,,,,,,
오전 6:54:05,816.00,,,,,,,,
오전 6:54:06,816.00,,,,,,,,
오전 6:54:07,817.00,,,,,,,,
오전 6:54:08,818.00,,,,,,,,
오전 6:54:09,818.00,,,,,,,,
오전 6:54:10,819.00,,,,,,,,
오전 6:54:11,819.00,,,,,,,,
오전 6:54:13,818.00,,,,,,,,
오전 6:54:14,818.00,,,,,,,,
오전 6:54:15,818.00,,,,,,,,
오전 6:54:16,817.00,,,,,,,,
오전 6:54:17,817.00,,,,,,,,
오전 6:54:18,816.00,,,,,,,,
오전 6:54:19,816.00,,,,,,,,
오전 6:54:20,816.00,,,,,,,,
오전 6:54:21,816.00,,,,,,,,
오전 6:54:22,816.00,,,,,,,,
오전 6:54:23,817.00,,,,,,,,
오전 6:54:24,818.00,,,,,,,,
오전 6:54:25,819.00,,,,,,,,
오전 6:54:26,819.00,,,,,,,,
오전 6:54:27,820.00,,,,,,,,
오전 6:54:28,821.00,,,,,,,,
오전 6:54:29,823.00,,,,,,,,
오전 6:54:30,825.00,,,,,,,,
오전 6:54:31,826.00,,,,,,,,
오전 6:54:32,827.00,,,,,,,,
오전 6:54:33,827.00,,,,,,,,
오전 6:54:34,827.00,,,,,,,,
오전 6:54:35,827.00,,,,,,,,
오전 6:54:36,826.00,,,,,,,,
오전 6:54:37,826.00,,,,,,,,
오전 6:54:38,826.00,,,,,,,,
오전 6:54:39,826.00,,,,,,,,
오전 6:54:40,827.00,,,,,,,,
오전 6:54:41,828.00,,,,,,,,
오전 6:54:42,829.00,,,,,,,,
오전 6:54:43,829.00,,,,,,,,
오전 6:54:44,829.00,,,,,,,,
오전 6:54:45,829.00,,,,,,,,
오전 6:54:46,829.00,,,,,,,,
오전 6:54:47,828.00,,,,,,,,
오전 6:54:48,828.00,,,,,,,,
오전 6:54:49,827.00,,,,,,,,
오전 6:54:50,826.00,,,,,,,,
오전 6:54:51,824.00,,,,,,,,
오전 6:54:52,823.00,,,,,,,,
오전 6:54:53,821.00,,,,,,,,
오전 6:54:54,820.00,,,,,,,,
오전 6:54:55,819.00,,,,,,,,
오전 6:54:56,819.00,,,,,,,,
오전 6:54:57,819.00,,,,,,,,
오전 6:54:58,819.00,,,,,,,,
오전 6:54:59,820.00,,,,,,,,
오전 6:55:00,821.00,,,,,,,,
오전 6:55:01,821.00,,,,,,,,
오전 6:55:02,821.00,,,,,,,,
오전 6:55:03,820.00,,,,,,,,
오전 6:55:04,819.00,,,,,,,,
오전 6:55:05,818.00,,,,,,,,
오전 6:55:06,817.00,,,,,,,,
오전 6:55:07,816.00,,,,,,,,
오전 6:55:08,816.00,,,,,,,,
오전 6:55:09,816.00,,,,,,,,
오전 6:55:10,816.00,,,,,,,,
오전 6:55:11,816.00,,,,,,,,
오전 6:55:12,816.00,,,,,,,,
오전 6:55:13,816.00,,,,,,,,
오전 6:55:14,816.00,,,,,,,,
오전 6:55:15,817.00,,,,,,,,
오전 6:55:16,817.00,,,,,,,,
오전 6:55:17,816.00,,,,,,,,
오전 6:55:18,816.00,,,,,,,,
오전 6:55:19,815.00,,,,,,,,
오전 6:55:20,814.00,,,,,,,,
오전 6:55:21,814.00,,,,,,,,
오전 6:55:22,814.00,,,,,,,,
오전 6:55:23,815.00,,,,,,,,
오전 6:55:24,815.00,,,,,,,,
오전 6:55:25,815.00,,,,,,,,
오전 6:55:26,815.00,,,,,,,,
오전 6:55:27,815.00,,,,,,,,
오전 6:55:28,815.00,,,,,,,,
오전 6:55:29,815.00,,,,,,,,
오전 6:55:30,815.00,,,,,,,,
오전 6:55:31,814.00,,,,,,,,
오전 6:55:32,813.00,,,,,,,,
오전 6:55:33,812.00,,,,,,,,
오전 6:55:34,810.00,,,,,,,,
오전 6:55:35,809.00,,,,,,,,
오전 6:55:36,808.00,,,,,,,,
오전 6:55:37,807.00,,,,,,,,
오전 6:55:38,807.00,,,,,,,,
오전 6:55:39,806.00,,,,,,,,
오전 6:55:40,806.00,,,,,,,,
오전 6:55:42,805.00,,,,,,,,
오전 6:55:43,805.00,,,,,,,,
오전 6:55:44,804.00,,,,,,,,
오전 6:55:45,804.00,,,,,,,,
오전 6:55:46,804.00,,,,,,,,
오전 6:55:47,804.00,,,,,,,,
오전 6:55:48,805.00,,,,,,,,
오전 6:55:49,805.00,,,,,,,,
오전 6:55:50,806.00,,,,,,,,
오전 6:55:51,806.00,,,,,,,,
오전 6:55:52,806.00,,,,,,,,
오전 6:55:53,806.00,,,,,,,,
오전 6:55:54,806.00,,,,,,,,
오전 6:55:55,806.00,,,,,,,,
오전 6:55:56,806.00,,,,,,,,
오전 6:55:57,805.00,,,,,,,,
오전 6:55:58,805.00,,,,,,,,
오전 6:55:59,804.00,,,,,,,,
오전 6:56:00,804.00,,,,,,,,
오전 6:56:01,804.00,,,,,,,,
오전 6:56:02,804.00,,,,,,,,
오전 6:56:03,804.00,,,,,,,,
오전 6:56:04,804.00,,,,,,,,
오전 6:56:05,804.00,,,,,,,,
오전 6:56:06,804.00,,,,,,,,
오전 6:56:07,804.00,,,,,,,,
오전 6:56:08,804.00,,,,,,,,
오전 6:56:09,804.00,,,,,,,,
오전 6:56:10,804.00,,,,,,,,
오전 6:56:11,804.00,,,,,,,,
오전 6:56:12,804.00,,,,,,,,
오전 6:56:13,805.00,,,,,,,,
오전 6:56:14,806.00,,,,,,,,
오전 6:56:15,808.00,,,,,,,,
오전 6:56:16,809.00,,,,,,,,
오전 6:56:17,811.00,,,,,,,,
오전 6:56:18,812.00,,,,,,,,
오전 6:56:19,813.00,,,,,,,,
오전 6:56:20,814.00,,,,,,,,
오전 6:56:21,814.00,,,,,,,,
오전 6:56:22,814.00,,,,,,,,
오전 6:56:23,814.00,,,,,,,,
오전 6:56:24,814.00,,,,,,,,
오전 6:56:25,813.00,,,,,,,,
오전 6:56:26,812.00,,,,,,,,
오전 6:56:27,810.00,,,,,,,,
오전 6:56:28,809.00,,,,,,,,
오전 6:56:29,808.00,,,,,,,,
오전 6:56:30,808.00,,,,,,,,
오전 6:56:31,808.00,,,,,,,,
오전 6:56:32,808.00,,,,,,,,
오전 6:56:33,808.00,,,,,,,,
오전 6:56:34,808.00,,,,,,,,
오전 6:56:35,807.00,,,,,,,,
오전 6:56:36,806.00,,,,,,,,
오전 6:56:37,804.00,,,,,,,,
오전 6:56:38,803.00,,,,,,,,
오전 6:56:39,801.00,,,,,,,,
오전 6:56:40,800.00,,,,,,,,
오전 6:56:41,799.00,,,,,,,,
오전 6:56:42,798.00,,,,,,,,
오전 6:56:43,798.00,,,,,,,,
오전 6:56:44,797.00,,,,,,,,
오전 6:56:45,798.00,,,,,,,,
오전 6:56:46,799.00,,,,,,,,
오전 6:56:47,800.00,,,,,,,,
오전 6:56:48,801.00,,,,,,,,
오전 6:56:49,802.00,,,,,,,,
오전 6:56:50,803.00,,,,,,,,
오전 6:56:51,803.00,,,,,,,,
오전 6:56:52,804.00,,,,,,,,
오전 6:56:53,804.00,,,,,,,,
오전 6:56:54,805.00,,,,,,,,
오전 6:56:55,805.00,,,,,,,,
오전 6:56:56,806.00,,,,,,,,
오전 6:56:57,807.00,,,,,,,,
오전 6:56:58,807.00,,,,,,,,
오전 6:56:59,807.00,,,,,,,,
오전 6:57:00,807.00,,,,,,,,
오전 6:57:01,807.00,,,,,,,,
오전 6:57:02,807.00,,,,,,,,
오전 6:57:03,806.00,,,,,,,,
오전 6:57:04,805.00,,,,,,,,
오전 6:57:05,805.00,,,,,,,,
오전 6:57:06,805.00,,,,,,,,
오전 6:57:07,805.00,,,,,,,,
오전 6:57:08,805.00,,,,,,,,
오전 6:57:09,806.00,,,,,,,,
오전 6:57:11,807.00,,,,,,,,
오전 6:57:12,808.00,,,,,,,,
오전 6:57:13,811.00,,,,,,,,
오전 6:57:14,813.00,,,,,,,,
오전 6:57:15,816.00,,,,,,,,
오전 6:57:16,818.00,,,,,,,,
오전 6:57:17,821.00,,,,,,,,
오전 6:57:18,824.00,,,,,,,,
오전 6:57:19,826.00,,,,,,,,
오전 6:57:20,827.00,,,,,,,,
오전 6:57:21,828.00,,,,,,,,
오전 6:57:22,829.00,,,,,,,,
오전 6:57:23,828.00,,,,,,,,
오전 6:57:24,828.00,,,,,,,,
오전 6:57:25,827.00,,,,,,,,
오전 6:57:26,828.00,,,,,,,,
오전 6:57:27,830.00,,,,,,,,
오전 6:57:28,832.00,,,,,,,,
오전 6:57:29,834.00,,,,,,,,
오전 6:57:30,836.00,,,,,,,,
오전 6:57:31,838.00,,,,,,,,
오전 6:57:32,840.00,,,,,,,,
오전 6:57:33,842.00,,,,,,,,
오전 6:57:34,844.00,,,,,,,,
오전 6:57:35,846.00,,,,,,,,
오전 6:57:36,847.00,,,,,,,,
오전 6:57:37,848.00,,,,,,,,
오전 6:57:38,848.00,,,,,,,,
오전 6:57:39,848.00,,,,,,,,
오전 6:57:40,847.00,,,,,,,,
오전 6:57:41,846.00,,,,,,,,
오전 6:57:42,846.00,,,,,,,,
오전 6:57:43,845.00,,,,,,,,
오전 6:57:44,844.00,,,,,,,,
오전 6:57:45,844.00,,,,,,,,
오전 6:57:46,843.00,,,,,,,,
오전 6:57:47,842.00,,,,,,,,
오전 6:57:48,840.00,,,,,,,,
오전 6:57:49,839.00,,,,,,,,
오전 6:57:50,839.00,,,,,,,,
오전 6:57:51,839.00,,,,,,,,
오전 6:57:52,839.00,,,,,,,,
오전 6:57:53,839.00,,,,,,,,
오전 6:57:54,839.00,,,,,,,,
오전 6:57:55,839.00,,,,,,,,
오전 6:57:56,839.00,,,,,,,,
오전 6:57:57,839.00,,,,,,,,
오전 6:57:58,839.00,,,,,,,,
오전 6:57:59,839.00,,,,,,,,
오전 6:58:00,839.00,,,,,,,,
오전 6:58:01,838.00,,,,,,,,
오전 6:58:02,836.00,,,,,,,,
오전 6:58:03,834.00,,,,,,,,
오전 6:58:04,832.00,,,,,,,,
오전 6:58:05,831.00,,,,,,,,
오전 6:58:06,830.00,,,,,,,,
오전 6:58:07,829.00,,,,,,,,
오전 6:58:08,829.00,,,,,,,,
오전 6:58:09,829.00,,,,,,,,
오전 6:58:10,829.00,,,,,,,,
오전 6:58:11,829.00,,,,,,,,
오전 6:58:12,829.00,,,,,,,,
오전 6:58:13,829.00,,,,,,,,
오전 6:58:14,830.00,,,,,,,,
오전 6:58:15,830.00,,,,,,,,
오전 6:58:16,831.00,,,,,,,,
오전 6:58:17,832.00,,,,,,,,
오전 6:58:18,834.00,,,,,,,,
오전 6:58:19,835.00,,,,,,,,
오전 6:58:20,836.00,,,,,,,,
오전 6:58:21,837.00,,,,,,,,
오전 6:58:22,839.00,,,,,,,,
오전 6:58:23,840.00,,,,,,,,
오전 6:58:24,841.00,,,,,,,,
오전 6:58:25,842.00,,,,,,,,
오전 6:58:26,842.00,,,,,,,,
오전 6:58:27,841.00,,,,,,,,
오전 6:58:28,841.00,,,,,,,,
오전 6:58:29,840.00,,,,,,,,
오전 6:58:30,840.00,,,,,,,,
오전 6:58:31,840.00,,,,,,,,
오전 6:58:32,840.00,,,,,,,,
오전 6:58:33,840.00,,,,,,,,
오전 6:58:34,840.00,,,,,,,,
오전 6:58:35,840.00,,,,,,,,
오전 6:58:36,841.00,,,,,,,,
오전 6:58:37,842.00,,,,,,,,
오전 6:58:38,842.00,,,,,,,,
오전 6:58:39,842.00,,,,,,,,
오전 6:58:40,842.00,,,,,,,,
오전 6:58:42,842.00,,,,,,,,
오전 6:58:43,842.00,,,,,,,,
오전 6:58:44,842.00,,,,,,,,
오전 6:58:45,843.00,,,,,,,,
오전 6:58:46,843.00,,,,,,,,
오전 6:58:47,844.00,,,,,,,,
오전 6:58:48,845.00,,,,,,,,
오전 6:58:49,846.00,,,,,,,,
오전 6:58:50,847.00,,,,,,,,
오전 6:58:51,847.00,,,,,,,,
오전 6:58:52,847.00,,,,,,,,
오전 6:58:53,846.00,,,,,,,,
오전 6:58:54,845.00,,,,,,,,
오전 6:58:55,844.00,,,,,,,,
오전 6:58:56,843.00,,,,,,,,
오전 6:58:57,842.00,,,,,,,,
오전 6:58:58,841.00,,,,,,,,
오전 6:58:59,840.00,,,,,,,,
오전 6:59:00,840.00,,,,,,,,
오전 6:59:01,839.00,,,,,,,,
오전 6:59:02,840.00,,,,,,,,
오전 6:59:03,840.00,,,,,,,,
오전 6:59:04,841.00,,,,,,,,
오전 6:59:05,842.00,,,,,,,,
오전 6:59:06,843.00,,,,,,,,
오전 6:59:07,844.00,,,,,,,,
오전 6:59:08,844.00,,,,,,,,
오전 6:59:09,844.00,,,,,,,,
오전 6:59:10,844.00,,,,,,,,
오전 6:59:11,844.00,,,,,,,,
오전 6:59:12,844.00,,,,,,,,
오전 6:59:13,844.00,,,,,,,,
오전 6:59:14,845.00,,,,,,,,
오전 6:59:15,844.00,,,,,,,,
오전 6:59:16,844.00,,,,,,,,
오전 6:59:17,843.00,,,,,,,,
오전 6:59:18,843.00,,,,,,,,
오전 6:59:19,843.00,,,,,,,,
오전 6:59:20,843.00,,,,,,,,
오전 6:59:21,843.00,,,,,,,,
오전 6:59:22,843.00,,,,,,,,
오전 6:59:23,843.00,,,,,,,,
오전 6:59:24,842.00,,,,,,,,
오전 6:59:25,841.00,,,,,,,,
오전 6:59:26,839.00,,,,,,,,
오전 6:59:27,838.00,,,,,,,,
오전 6:59:28,838.00,,,,,,,,
오전 6:59:29,837.00,,,,,,,,
오전 6:59:30,836.00,,,,,,,,
오전 6:59:31,836.00,,,,,,,,
오전 6:59:32,836.00,,,,,,,,
오전 6:59:33,836.00,,,,,,,,
오전 6:59:34,836.00,,,,,,,,
오전 6:59:35,836.00,,,,,,,,
오전 6:59:36,836.00,,,,,,,,
오전 6:59:37,836.00,,,,,,,,
오전 6:59:38,836.00,,,,,,,,
오전 6:59:39,836.00,,,,,,,,
오전 6:59:40,836.00,,,,,,,,
오전 6:59:41,836.00,,,,,,,,
오전 6:59:42,837.00,,,,,,,,
오전 6:59:43,838.00,,,,,,,,
오전 6:59:44,840.00,,,,,,,,
오전 6:59:45,841.00,,,,,,,,
오전 6:59:46,842.00,,,,,,,,
오전 6:59:47,843.00,,,,,,,,
오전 6:59:48,843.00,,,,,,,,
오전 6:59:49,843.00,,,,,,,,
오전 6:59:50,843.00,,,,,,,,
오전 6:59:51,844.00,,,,,,,,
오전 6:59:52,845.00,,,,,,,,
오전 6:59:53,847.00,,,,,,,,
오전 6:59:54,848.00,,,,,,,,
오전 6:59:55,850.00,,,,,,,,
오전 6:59:56,851.00,,,,,,,,
오전 6:59:57,852.00,,,,,,,,
오전 6:59:58,852.00,,,,,,,,
오전 6:59:59,852.00,,,,,,,,
오전 7:00:00,852.00,,,,,,,,
오전 7:00:01,852.00,,,,,,,,
오전 7:00:02,853.00,,,,,,,,
오전 7:00:03,853.00,,,,,,,,
오전 7:00:04,854.00,,,,,,,,
오전 7:00:05,855.00,,,,,,,,
오전 7:00:06,855.00,,,,,,,,
오전 7:00:07,855.00,,,,,,,,
오전 7:00:08,855.00,,,,,,,,
오전 7:00:10,854.00,,,,,,,,
오전 7:00:11,852.00,,,,,,,,
오전 7:00:12,850.00,,,,,,,,
오전 7:00:13,848.00,,,,,,,,
오전 7:00:14,846.00,,,,,,,,
오전 7:00:15,845.00,,,,,,,,
오전 7:00:16,844.00,,,,,,,,
오전 7:00:17,843.00,,,,,,,,
오전 7:00:18,844.00,,,,,,,,
오전 7:00:19,845.00,,,,,,,,
오전 7:00:20,846.00,,,,,,,,
오전 7:00:21,847.00,,,,,,,,
오전 7:00:22,847.00,,,,,,,,
오전 7:00:23,847.00,,,,,,,,
오전 7:00:24,846.00,,,,,,,,
오전 7:00:25,846.00,,,,,,,,
오전 7:00:26,846.00,,,,,,,,
오전 7:00:27,846.00,,,,,,,,
오전 7:00:28,846.00,,,,,,,,
오전 7:00:29,847.00,,,,,,,,
오전 7:00:30,848.00,,,,,,,,
오전 7:00:31,849.00,,,,,,,,
오전 7:00:32,849.00,,,,,,,,
오전 7:00:33,849.00,,,,,,,,
오전 7:00:34,849.00,,,,,,,,
